PRACTICE_CODE,INDICATOR_GROUP_CODE,REGISTER,PATIENT_LIST_TYPE,PATIENT_LIST_SIZE
N81114,HF,94,TOTAL,11187
N81114,HYP,1618,TOTAL,11187
N81114,LD,74,TOTAL,11187
N81114,MH,123,TOTAL,11187
N81114,OB,901,18OV,9054
N81114,OST,10,50OV,4596
N81114,PAD,90,TOTAL,11187
N81114,PC,27,TOTAL,11187
N81114,RA,87,16OV,9296
N81114,STIA,221,TOTAL,11187
N81115,AF,125,TOTAL,6830
N81115,AST,405,TOTAL,6830
N81115,CAN,158,TOTAL,6830
N81115,CHD,170,TOTAL,6830
N81115,CKD,137,18OV,5183
N81115,COPD,128,TOTAL,6830
N81115,CVDPP,36,30_74,3741
N81115,DEM,19,TOTAL,6830
N81115,DEP,899,18OV,5183
N81115,DM,305,17OV,5258
N81115,EP,33,18OV,5183
N81115,HF,48,TOTAL,6830
N81115,HYP,761,TOTAL,6830
N81115,LD,15,TOTAL,6830
N81115,MH,74,TOTAL,6830
N81115,OB,406,18OV,5183
N81115,OST,33,50OV,2196
N81115,PAD,56,TOTAL,6830
N81115,PC,9,TOTAL,6830
N81115,RA,61,16OV,5331
N81115,STIA,114,TOTAL,6830
N81117,AF,135,TOTAL,5659
N81117,AST,436,TOTAL,5659
N81117,CAN,186,TOTAL,5659
N81117,CHD,229,TOTAL,5659
N81117,CKD,199,18OV,4403
N81117,COPD,160,TOTAL,5659
N81117,CVDPP,45,30_74,3131
N81117,DEM,39,TOTAL,5659
N81117,DEP,450,18OV,4403
N81117,DM,377,17OV,4456
N81117,EP,49,18OV,4403
N81117,HF,60,TOTAL,5659
N81117,HYP,788,TOTAL,5659
N81117,LD,38,TOTAL,5659
N81117,MH,76,TOTAL,5659
N81117,OB,679,18OV,4403
N81117,OST,26,50OV,1980
N81117,PAD,75,TOTAL,5659
N81117,PC,13,TOTAL,5659
N81117,RA,63,16OV,4507
N81117,STIA,128,TOTAL,5659
N81118,AF,147,TOTAL,7760
N81118,AST,326,TOTAL,7760
N81118,CAN,230,TOTAL,7760
N81118,CHD,274,TOTAL,7760
N81118,CKD,270,18OV,6255
N81118,COPD,132,TOTAL,7760
N81118,CVDPP,35,30_74,4651
N81118,DEM,83,TOTAL,7760
N81118,DEP,715,18OV,6255
N81118,DM,423,17OV,6325
N81118,EP,62,18OV,6255
N81118,HF,62,TOTAL,7760
N81118,HYP,1027,TOTAL,7760
N81118,LD,39,TOTAL,7760
N81118,MH,72,TOTAL,7760
N81118,OB,489,18OV,6255
N81118,OST,18,50OV,3447
N81118,PAD,43,TOTAL,7760
N81118,PC,29,TOTAL,7760
N81118,RA,58,16OV,6394
N81118,STIA,179,TOTAL,7760
N81119,AF,50,TOTAL,4699
N81119,AST,272,TOTAL,4699
N81119,CAN,86,TOTAL,4699
N81119,CHD,141,TOTAL,4699
N81119,CKD,127,18OV,3549
N81119,COPD,133,TOTAL,4699
N81119,CVDPP,30,30_74,2519
N81119,DEM,25,TOTAL,4699
N81119,DEP,827,18OV,3549
N81119,DM,264,17OV,3590
N81119,EP,34,18OV,3549
N81119,HF,27,TOTAL,4699
N81119,HYP,695,TOTAL,4699
N81119,LD,24,TOTAL,4699
N81119,MH,43,TOTAL,4699
N81119,OB,443,18OV,3549
N81119,OST,9,50OV,1462
N81119,PAD,34,TOTAL,4699
N81119,PC,7,TOTAL,4699
N81119,RA,30,16OV,3646
N81119,STIA,72,TOTAL,4699
N81120,AF,143,TOTAL,5056
N81120,AST,306,TOTAL,5056
N81120,CAN,182,TOTAL,5056
N81120,CHD,185,TOTAL,5056
N81120,CKD,76,18OV,3999
N81120,COPD,82,TOTAL,5056
N81120,CVDPP,40,30_74,3008
N81120,DEM,60,TOTAL,5056
N81120,DEP,290,18OV,3999
N81120,DM,255,17OV,4052
N81120,EP,28,18OV,3999
N81120,HF,34,TOTAL,5056
N81120,HYP,694,TOTAL,5056
N81120,LD,13,TOTAL,5056
N81120,MH,43,TOTAL,5056
N81120,OB,333,18OV,3999
N81120,OST,2,50OV,2316
N81120,PAD,27,TOTAL,5056
N81120,PC,14,TOTAL,5056
N81120,RA,46,16OV,4104
N81120,STIA,99,TOTAL,5056
N81121,AF,157,TOTAL,6810
N81121,AST,399,TOTAL,6810
N81121,CAN,223,TOTAL,6810
N81121,CHD,232,TOTAL,6810
N81121,CKD,185,18OV,5676
N81121,COPD,151,TOTAL,6810
N81121,CVDPP,31,30_74,3797
N81121,DEM,69,TOTAL,6810
N81121,DEP,466,18OV,5676
N81121,DM,359,17OV,5724
N81121,EP,64,18OV,5676
N81121,HF,66,TOTAL,6810
N81121,HYP,832,TOTAL,6810
N81121,LD,40,TOTAL,6810
N81121,MH,106,TOTAL,6810
N81121,OB,722,18OV,5676
N81121,OST,12,50OV,2498
N81121,PAD,62,TOTAL,6810
N81121,PC,15,TOTAL,6810
N81121,RA,76,16OV,5774
N81121,STIA,155,TOTAL,6810
N81122,AF,176,TOTAL,10435
N81122,AST,837,TOTAL,10435
N81122,CAN,276,TOTAL,10435
N81122,CHD,301,TOTAL,10435
N81122,CKD,154,18OV,8398
N81122,COPD,128,TOTAL,10435
N81122,CVDPP,73,30_74,6232
N81122,DEM,61,TOTAL,10435
N81122,DEP,874,18OV,8398
N81122,DM,557,17OV,8546
N81122,EP,53,18OV,8398
N81122,HF,56,TOTAL,10435
N81122,HYP,1356,TOTAL,10435
N81122,LD,49,TOTAL,10435
N81122,MH,38,TOTAL,10435
N81122,OB,923,18OV,8398
N81122,OST,9,50OV,4240
N81122,PAD,57,TOTAL,10435
N81122,PC,18,TOTAL,10435
N81122,RA,46,16OV,8688
N81122,STIA,151,TOTAL,10435
N81123,AF,126,TOTAL,6140
N81123,AST,393,TOTAL,6140
N81123,CAN,163,TOTAL,6140
N81123,CHD,178,TOTAL,6140
N81123,CKD,192,18OV,4639
N81123,COPD,167,TOTAL,6140
N81123,CVDPP,32,30_74,3312
N81123,DEM,38,TOTAL,6140
N81123,DEP,593,18OV,4639
N81123,DM,343,17OV,4708
N81123,EP,54,18OV,4639
N81123,HF,90,TOTAL,6140
N81123,HYP,779,TOTAL,6140
N81123,LD,79,TOTAL,6140
N81123,MH,42,TOTAL,6140
N81123,OB,793,18OV,4639
N81123,OST,18,50OV,1930
N81123,PAD,37,TOTAL,6140
N81123,PC,60,TOTAL,6140
N81123,RA,31,16OV,4784
N81123,STIA,94,TOTAL,6140
N81125,AF,243,TOTAL,7300
N81125,AST,431,TOTAL,7300
N81125,CAN,348,TOTAL,7300
N81125,CHD,282,TOTAL,7300
N81125,CKD,326,18OV,6102
N81125,COPD,126,TOTAL,7300
N81125,CVDPP,29,30_74,4274
N81125,DEM,56,TOTAL,7300
N81125,DEP,203,18OV,6102
N81125,DM,439,17OV,6181
N81125,EP,56,18OV,6102
N81125,HF,69,TOTAL,7300
N81125,HYP,1167,TOTAL,7300
N81125,LD,21,TOTAL,7300
N81125,MH,65,TOTAL,7300
N81125,OB,552,18OV,6102
N81125,OST,4,50OV,3667
N81125,PAD,45,TOTAL,7300
N81125,PC,44,TOTAL,7300
N81125,RA,46,16OV,6262
N81125,STIA,166,TOTAL,7300
N81127,AF,250,TOTAL,8021
N81127,AST,686,TOTAL,8021
N81127,CAN,272,TOTAL,8021
N81127,CHD,414,TOTAL,8021
N81127,CKD,292,18OV,6408
N81127,COPD,273,TOTAL,8021
N81127,CVDPP,95,30_74,4414
N81127,DEM,71,TOTAL,8021
N81127,DEP,984,18OV,6408
N81127,DM,598,17OV,6500
N81127,EP,74,18OV,6408
N81127,HF,93,TOTAL,8021
N81127,HYP,1651,TOTAL,8021
N81127,LD,50,TOTAL,8021
N81127,MH,63,TOTAL,8021
N81127,OB,975,18OV,6408
N81127,OST,20,50OV,3209
N81127,PAD,64,TOTAL,8021
N81127,PC,48,TOTAL,8021
N81127,RA,71,16OV,6582
N81127,STIA,223,TOTAL,8021
N81607,AF,33,TOTAL,2625
N81607,AST,192,TOTAL,2625
N81607,CAN,51,TOTAL,2625
N81607,CHD,103,TOTAL,2625
N81607,CKD,64,18OV,1975
N81607,COPD,91,TOTAL,2625
N81607,CVDPP,13,30_74,1418
N81607,DEM,9,TOTAL,2625
N81607,DEP,315,18OV,1975
N81607,DM,148,17OV,2002
N81607,EP,19,18OV,1975
N81607,HF,29,TOTAL,2625
N81607,HYP,305,TOTAL,2625
N81607,LD,14,TOTAL,2625
N81607,MH,44,TOTAL,2625
N81607,OB,267,18OV,1975
N81607,OST,5,50OV,808
N81607,PAD,18,TOTAL,2625
N81607,PC,3,TOTAL,2625
N81607,RA,10,16OV,2035
N81607,STIA,48,TOTAL,2625
N81614,AF,102,TOTAL,4072
N81614,AST,249,TOTAL,4072
N81614,CAN,145,TOTAL,4072
N81614,CHD,150,TOTAL,4072
N81614,CKD,117,18OV,3324
N81614,COPD,82,TOTAL,4072
N81614,CVDPP,69,30_74,2536
N81614,DEM,36,TOTAL,4072
N81614,DEP,343,18OV,3324
N81614,DM,220,17OV,3365
N81614,EP,23,18OV,3324
N81614,HF,52,TOTAL,4072
N81614,HYP,635,TOTAL,4072
N81614,LD,16,TOTAL,4072
N81614,MH,27,TOTAL,4072
N81614,OB,159,18OV,3324
N81614,OST,17,50OV,1948
N81614,PAD,16,TOTAL,4072
N81614,PC,13,TOTAL,4072
N81614,RA,30,16OV,3409
N81614,STIA,81,TOTAL,4072
N81619,AF,34,TOTAL,3377
N81619,AST,223,TOTAL,3377
N81619,CAN,64,TOTAL,3377
N81619,CHD,95,TOTAL,3377
N81619,CKD,89,18OV,2507
N81619,COPD,84,TOTAL,3377
N81619,CVDPP,10,30_74,1767
N81619,DEM,31,TOTAL,3377
N81619,DEP,544,18OV,2507
N81619,DM,153,17OV,2558
N81619,EP,24,18OV,2507
N81619,HF,21,TOTAL,3377
N81619,HYP,390,TOTAL,3377
N81619,LD,21,TOTAL,3377
N81619,MH,48,TOTAL,3377
N81619,OB,420,18OV,2507
N81619,OST,8,50OV,926
N81619,PAD,25,TOTAL,3377
N81619,PC,7,TOTAL,3377
N81619,RA,16,16OV,2590
N81619,STIA,44,TOTAL,3377
N81623,AF,54,TOTAL,3347
N81623,AST,163,TOTAL,3347
N81623,CAN,83,TOTAL,3347
N81623,CHD,93,TOTAL,3347
N81623,CKD,115,18OV,2719
N81623,COPD,39,TOTAL,3347
N81623,CVDPP,21,30_74,2120
N81623,DEM,16,TOTAL,3347
N81623,DEP,197,18OV,2719
N81623,DM,152,17OV,2767
N81623,EP,9,18OV,2719
N81623,HF,23,TOTAL,3347
N81623,HYP,558,TOTAL,3347
N81623,LD,13,TOTAL,3347
N81623,MH,6,TOTAL,3347
N81623,OB,159,18OV,2719
N81623,OST,3,50OV,1522
N81623,PAD,12,TOTAL,3347
N81623,PC,3,TOTAL,3347
N81623,RA,23,16OV,2808
N81623,STIA,44,TOTAL,3347
N81624,AF,246,TOTAL,8105
N81624,AST,499,TOTAL,8105
N81624,CAN,376,TOTAL,8105
N81624,CHD,280,TOTAL,8105
N81624,CKD,281,18OV,6546
N81624,COPD,149,TOTAL,8105
N81624,CVDPP,49,30_74,4800
N81624,DEM,66,TOTAL,8105
N81624,DEP,470,18OV,6546
N81624,DM,376,17OV,6627
N81624,EP,40,18OV,6546
N81624,HF,83,TOTAL,8105
N81624,HYP,1259,TOTAL,8105
N81624,LD,14,TOTAL,8105
N81624,MH,38,TOTAL,8105
N81624,OB,898,18OV,6546
N81624,OST,19,50OV,3847
N81624,PAD,47,TOTAL,8105
N81624,PC,13,TOTAL,8105
N81624,RA,67,16OV,6718
N81624,STIA,167,TOTAL,8105
N81626,AF,62,TOTAL,3994
N81626,AST,249,TOTAL,3994
N81626,CAN,86,TOTAL,3994
N81626,CHD,130,TOTAL,3994
N81626,CKD,58,18OV,2906
N81626,COPD,103,TOTAL,3994
N81626,CVDPP,18,30_74,2073
N81626,DEM,10,TOTAL,3994
N81626,DEP,435,18OV,2906
N81626,DM,216,17OV,2956
N81626,EP,33,18OV,2906
N81626,HF,30,TOTAL,3994
N81626,HYP,406,TOTAL,3994
N81626,LD,21,TOTAL,3994
N81626,MH,28,TOTAL,3994
N81626,OB,441,18OV,2906
N81626,OST,3,50OV,1173
N81626,PAD,39,TOTAL,3994
N81626,PC,4,TOTAL,3994
N81626,RA,36,16OV,3006
N81626,STIA,79,TOTAL,3994
N81628,AF,119,TOTAL,9977
N81628,AST,566,TOTAL,9977
N81628,CAN,162,TOTAL,9977
N81628,CHD,289,TOTAL,9977
N81628,CKD,131,18OV,7724
N81628,COPD,212,TOTAL,9977
N81628,CVDPP,82,30_74,5503
N81628,DEM,55,TOTAL,9977
N81628,DEP,1334,18OV,7724
N81628,DM,501,17OV,7802
N81628,EP,91,18OV,7724
N81628,HF,60,TOTAL,9977
N81628,HYP,937,TOTAL,9977
N81628,LD,69,TOTAL,9977
N81628,MH,151,TOTAL,9977
N81628,OB,836,18OV,7724
N81628,OST,2,50OV,2612
N81628,PAD,123,TOTAL,9977
N81628,PC,19,TOTAL,9977
N81628,RA,42,16OV,7886
N81628,STIA,122,TOTAL,9977
N81632,AF,89,TOTAL,5580
N81632,AST,319,TOTAL,5580
N81632,CAN,136,TOTAL,5580
N81632,CHD,163,TOTAL,5580
N81632,CKD,198,18OV,4379
N81632,COPD,89,TOTAL,5580
N81632,CVDPP,35,30_74,3309
N81632,DEM,81,TOTAL,5580
N81632,DEP,501,18OV,4379
N81632,DM,277,17OV,4422
N81632,EP,39,18OV,4379
N81632,HF,36,TOTAL,5580
N81632,HYP,706,TOTAL,5580
N81632,LD,23,TOTAL,5580
N81632,MH,122,TOTAL,5580
N81632,OB,303,18OV,4379
N81632,OST,30,50OV,1955
N81632,PAD,41,TOTAL,5580
N81632,PC,54,TOTAL,5580
N81632,RA,30,16OV,4483
N81632,STIA,89,TOTAL,5580
N81637,AF,22,TOTAL,3085
N81637,AST,147,TOTAL,3085
N81637,CAN,34,TOTAL,3085
N81637,CHD,59,TOTAL,3085
N81637,CKD,42,18OV,2499
N81637,COPD,39,TOTAL,3085
N81637,CVDPP,17,30_74,1823
N81637,DEM,1,TOTAL,3085
N81637,DEP,145,18OV,2499
N81637,DM,130,17OV,2522
N81637,EP,9,18OV,2499
N81637,HF,8,TOTAL,3085
N81637,HYP,233,TOTAL,3085
N81637,LD,4,TOTAL,3085
N81637,MH,20,TOTAL,3085
N81637,OB,210,18OV,2499
N81637,OST,1,50OV,692
N81637,PAD,5,TOTAL,3085
N81637,PC,4,TOTAL,3085
N81637,RA,6,16OV,2552
N81637,STIA,26,TOTAL,3085
N81642,AF,107,TOTAL,4754
N81642,AST,288,TOTAL,4754
N81642,CAN,147,TOTAL,4754
N81642,CHD,154,TOTAL,4754
N81642,CKD,124,18OV,3815
N81642,COPD,93,TOTAL,4754
N81642,CVDPP,35,30_74,2833
N81642,DEM,39,TOTAL,4754
N81642,DEP,640,18OV,3815
N81642,DM,236,17OV,3862
N81642,EP,25,18OV,3815
N81642,HF,53,TOTAL,4754
N81642,HYP,777,TOTAL,4754
N81642,LD,11,TOTAL,4754
N81642,MH,48,TOTAL,4754
N81642,OB,437,18OV,3815
N81642,OST,4,50OV,1909
N81642,PAD,23,TOTAL,4754
N81642,PC,19,TOTAL,4754
N81642,RA,27,16OV,3924
N81642,STIA,117,TOTAL,4754
N81645,AF,38,TOTAL,2548
N81645,AST,132,TOTAL,2548
N81645,CAN,47,TOTAL,2548
N81645,CHD,92,TOTAL,2548
N81645,CKD,52,18OV,1924
N81645,COPD,88,TOTAL,2548
N81645,CVDPP,15,30_74,1337
N81645,DEM,14,TOTAL,2548
N81645,DEP,119,18OV,1924
N81645,DM,149,17OV,1959
N81645,EP,20,18OV,1924
N81645,HF,15,TOTAL,2548
N81645,HYP,329,TOTAL,2548
N81645,LD,27,TOTAL,2548
N81645,MH,27,TOTAL,2548
N81645,OB,233,18OV,1924
N81645,OST,4,50OV,741
N81645,PAD,20,TOTAL,2548
N81645,PC,27,TOTAL,2548
N81645,RA,13,16OV,1990
N81645,STIA,46,TOTAL,2548
N81651,AF,51,TOTAL,3616
N81651,AST,212,TOTAL,3616
N81651,CAN,86,TOTAL,3616
N81651,CHD,85,TOTAL,3616
N81651,CKD,63,18OV,2783
N81651,COPD,51,TOTAL,3616
N81651,CVDPP,46,30_74,2106
N81651,DEM,20,TOTAL,3616
N81651,DEP,298,18OV,2783
N81651,DM,157,17OV,2831
N81651,EP,13,18OV,2783
N81651,HF,22,TOTAL,3616
N81651,HYP,444,TOTAL,3616
N81651,LD,7,TOTAL,3616
N81651,MH,24,TOTAL,3616
N81651,OB,353,18OV,2783
N81651,OST,3,50OV,1195
N81651,PAD,10,TOTAL,3616
N81651,PC,4,TOTAL,3616
N81651,RA,23,16OV,2875
N81651,STIA,41,TOTAL,3616
N82001,AF,111,TOTAL,5598
N82001,AST,343,TOTAL,5598
N82001,CAN,187,TOTAL,5598
N82001,CHD,268,TOTAL,5598
N82001,CKD,369,18OV,4407
N82001,COPD,256,TOTAL,5598
N82001,CVDPP,41,30_74,3167
N82001,DEM,31,TOTAL,5598
N82001,DEP,468,18OV,4407
N82001,DM,419,17OV,4465
N82001,EP,61,18OV,4407
N82001,HF,58,TOTAL,5598
N82001,HYP,985,TOTAL,5598
N82001,LD,35,TOTAL,5598
N82001,MH,60,TOTAL,5598
N82001,OB,743,18OV,4407
N82001,OST,4,50OV,2163
N82001,PAD,65,TOTAL,5598
N82001,PC,35,TOTAL,5598
N82001,RA,38,16OV,4523
N82001,STIA,123,TOTAL,5598
N82002,AF,90,TOTAL,4222
N82002,AST,261,TOTAL,4222
N82002,CAN,111,TOTAL,4222
N82002,CHD,177,TOTAL,4222
N82002,CKD,246,18OV,3182
N82002,COPD,208,TOTAL,4222
N82002,CVDPP,19,30_74,2232
N82002,DEM,27,TOTAL,4222
N82002,DEP,560,18OV,3182
N82002,DM,299,17OV,3226
N82002,EP,38,18OV,3182
N82002,HF,55,TOTAL,4222
N82002,HYP,660,TOTAL,4222
N82002,LD,21,TOTAL,4222
N82002,MH,48,TOTAL,4222
N82002,OB,551,18OV,3182
N82002,OST,9,50OV,1389
N82002,PAD,38,TOTAL,4222
N82002,PC,40,TOTAL,4222
N82002,RA,33,16OV,3270
N82002,STIA,77,TOTAL,4222
N82003,AF,75,TOTAL,3642
N82003,AST,237,TOTAL,3642
N82003,CAN,134,TOTAL,3642
N82003,CHD,167,TOTAL,3642
N82003,CKD,248,18OV,2871
N82003,COPD,108,TOTAL,3642
N82003,CVDPP,24,30_74,1995
N82003,DEM,28,TOTAL,3642
N82003,DEP,125,18OV,2871
N82003,DM,239,17OV,2906
N82003,EP,33,18OV,2871
N82003,HF,46,TOTAL,3642
N82003,HYP,599,TOTAL,3642
N82003,LD,35,TOTAL,3642
N82003,MH,51,TOTAL,3642
N82003,OB,615,18OV,2871
N82003,OST,23,50OV,1343
N82003,PAD,43,TOTAL,3642
N82003,PC,15,TOTAL,3642
N82003,RA,21,16OV,2944
N82003,STIA,82,TOTAL,3642
N82004,AF,42,TOTAL,3552
N82004,AST,159,TOTAL,3552
N82004,CAN,72,TOTAL,3552
N82004,CHD,91,TOTAL,3552
N82004,CKD,145,18OV,2761
N82004,COPD,129,TOTAL,3552
N82004,CVDPP,25,30_74,1904
N82004,DEM,11,TOTAL,3552
N82004,DEP,405,18OV,2761
N82004,DM,171,17OV,2787
N82004,EP,28,18OV,2761
N82004,HF,24,TOTAL,3552
N82004,HYP,474,TOTAL,3552
N82004,LD,22,TOTAL,3552
N82004,MH,49,TOTAL,3552
N82004,OB,338,18OV,2761
N82004,OST,5,50OV,942
N82004,PAD,31,TOTAL,3552
N82004,PC,5,TOTAL,3552
N82004,RA,14,16OV,2815
N82004,STIA,50,TOTAL,3552
N82009,AF,192,TOTAL,8015
N82009,AST,451,TOTAL,8015
N82009,CAN,253,TOTAL,8015
N82009,CHD,253,TOTAL,8015
N82009,CKD,465,18OV,6529
N82009,COPD,165,TOTAL,8015
N82009,CVDPP,61,30_74,4874
N82009,DEM,56,TOTAL,8015
N82009,DEP,285,18OV,6529
N82009,DM,358,17OV,6608
N82009,EP,49,18OV,6529
N82009,HF,56,TOTAL,8015
N82009,HYP,1296,TOTAL,8015
N82009,LD,46,TOTAL,8015
N82009,MH,92,TOTAL,8015
N82009,OB,718,18OV,6529
N82009,OST,6,50OV,3420
N82009,PAD,44,TOTAL,8015
N82009,PC,38,TOTAL,8015
N82009,RA,43,16OV,6659
N82009,STIA,153,TOTAL,8015
N82011,AF,252,TOTAL,11253
N82011,AST,729,TOTAL,11253
N82011,CAN,336,TOTAL,11253
N82011,CHD,423,TOTAL,11253
N82011,CKD,584,18OV,8984
N82011,COPD,385,TOTAL,11253
N82011,CVDPP,52,30_74,6216
N82011,DEM,111,TOTAL,11253
N82011,DEP,1205,18OV,8984
N82011,DM,651,17OV,9110
N82011,EP,109,18OV,8984
N82011,HF,129,TOTAL,11253
N82011,HYP,1602,TOTAL,11253
N82011,LD,110,TOTAL,11253
N82011,MH,171,TOTAL,11253
N82011,OB,1255,18OV,8984
N82011,OST,43,50OV,4020
N82011,PAD,116,TOTAL,11253
N82011,PC,41,TOTAL,11253
N82011,RA,61,16OV,9225
N82011,STIA,237,TOTAL,11253
N82014,AF,157,TOTAL,6820
N82014,AST,433,TOTAL,6820
N82014,CAN,202,TOTAL,6820
N82014,CHD,252,TOTAL,6820
N82014,CKD,434,18OV,5486
N82014,COPD,211,TOTAL,6820
N82014,CVDPP,76,30_74,3974
N82014,DEM,52,TOTAL,6820
N82014,DEP,632,18OV,5486
N82014,DM,375,17OV,5562
N82014,EP,57,18OV,5486
N82014,HF,73,TOTAL,6820
N82014,HYP,1120,TOTAL,6820
N82014,LD,51,TOTAL,6820
N82014,MH,82,TOTAL,6820
N82014,OB,637,18OV,5486
N82014,OST,26,50OV,2705
N82014,PAD,76,TOTAL,6820
N82014,PC,44,TOTAL,6820
N82014,RA,34,16OV,5641
N82014,STIA,151,TOTAL,6820
N82018,AF,257,TOTAL,12908
N82018,AST,669,TOTAL,12908
N82018,CAN,295,TOTAL,12908
N82018,CHD,501,TOTAL,12908
N82018,CKD,688,18OV,9664
N82018,COPD,436,TOTAL,12908
N82018,CVDPP,86,30_74,6781
N82018,DEM,86,TOTAL,12908
N82018,DEP,1456,18OV,9664
N82018,DM,669,17OV,9806
N82018,EP,110,18OV,9664
N82018,HF,142,TOTAL,12908
N82018,HYP,1618,TOTAL,12908
N82018,LD,45,TOTAL,12908
N82018,MH,153,TOTAL,12908
N82018,OB,1386,18OV,9664
N82018,OST,45,50OV,4070
N82018,PAD,98,TOTAL,12908
N82018,PC,45,TOTAL,12908
N82018,RA,85,16OV,9940
N82018,STIA,259,TOTAL,12908
N82019,AF,111,TOTAL,4728
N82019,AST,242,TOTAL,4728
N82019,CAN,122,TOTAL,4728
N82019,CHD,218,TOTAL,4728
N82019,CKD,263,18OV,3559
N82019,COPD,207,TOTAL,4728
N82019,CVDPP,25,30_74,2490
N82019,DEM,31,TOTAL,4728
N82019,DEP,391,18OV,3559
N82019,DM,333,17OV,3618
N82019,EP,60,18OV,3559
N82019,HF,76,TOTAL,4728
N82019,HYP,712,TOTAL,4728
N82019,LD,22,TOTAL,4728
N82019,MH,58,TOTAL,4728
N82019,OB,461,18OV,3559
N82019,OST,4,50OV,1705
N82019,PAD,45,TOTAL,4728
N82019,PC,34,TOTAL,4728
N82019,RA,31,16OV,3668
N82019,STIA,101,TOTAL,4728
N82022,AF,146,TOTAL,9156
N82022,AST,513,TOTAL,9156
N82022,CAN,224,TOTAL,9156
N82022,CHD,299,TOTAL,9156
N82022,CKD,384,18OV,7464
N82022,COPD,326,TOTAL,9156
N82022,CVDPP,67,30_74,5063
N82022,DEM,62,TOTAL,9156
N82022,DEP,1028,18OV,7464
N82022,DM,540,17OV,7567
N82022,EP,90,18OV,7464
N82022,HF,90,TOTAL,9156
N82022,HYP,1370,TOTAL,9156
N82022,LD,72,TOTAL,9156
N82022,MH,130,TOTAL,9156
N82022,OB,846,18OV,7464
N82022,OST,27,50OV,2898
N82022,PAD,91,TOTAL,9156
N82022,PC,57,TOTAL,9156
N82022,RA,50,16OV,7657
N82022,STIA,161,TOTAL,9156
N82024,AF,310,TOTAL,12788
N82024,AST,677,TOTAL,12788
N82024,CAN,368,TOTAL,12788
N82024,CHD,458,TOTAL,12788
N82024,CKD,619,18OV,10174
N82024,COPD,329,TOTAL,12788
N82024,CVDPP,145,30_74,7345
N82024,DEM,95,TOTAL,12788
N82024,DEP,671,18OV,10174
N82024,DM,626,17OV,10324
N82024,EP,86,18OV,10174
N82024,HF,160,TOTAL,12788
N82024,HYP,1882,TOTAL,12788
N82024,LD,73,TOTAL,12788
N82024,MH,119,TOTAL,12788
N82024,OB,1074,18OV,10174
N82024,OST,74,50OV,5025
N82024,PAD,81,TOTAL,12788
N82024,PC,53,TOTAL,12788
N82024,RA,80,16OV,10464
N82024,STIA,278,TOTAL,12788
N82026,AF,103,TOTAL,6046
N82026,AST,366,TOTAL,6046
N82026,CAN,186,TOTAL,6046
N82026,CHD,189,TOTAL,6046
N82026,CKD,310,18OV,4999
N82026,COPD,124,TOTAL,6046
N82026,CVDPP,39,30_74,3573
N82026,DEM,31,TOTAL,6046
N82026,DEP,486,18OV,4999
N82026,DM,278,17OV,5062
N82026,EP,37,18OV,4999
N82026,HF,29,TOTAL,6046
N82026,HYP,870,TOTAL,6046
N82026,LD,36,TOTAL,6046
N82026,MH,71,TOTAL,6046
N82026,OB,586,18OV,4999
N82026,OST,5,50OV,2406
N82026,PAD,44,TOTAL,6046
N82026,PC,21,TOTAL,6046
N82026,RA,29,16OV,5118
N82026,STIA,124,TOTAL,6046
N82033,AF,94,TOTAL,4924
N82033,AST,226,TOTAL,4924
N82033,CAN,130,TOTAL,4924
N82033,CHD,198,TOTAL,4924
N82033,CKD,304,18OV,3936
N82033,COPD,221,TOTAL,4924
N82033,CVDPP,42,30_74,2788
N82033,DEM,40,TOTAL,4924
N82033,DEP,636,18OV,3936
N82033,DM,332,17OV,3998
N82033,EP,31,18OV,3936
N82033,HF,49,TOTAL,4924
N82033,HYP,799,TOTAL,4924
N82033,LD,36,TOTAL,4924
N82033,MH,75,TOTAL,4924
N82033,OB,859,18OV,3936
N82033,OST,11,50OV,1659
N82033,PAD,62,TOTAL,4924
N82033,PC,27,TOTAL,4924
N82033,RA,14,16OV,4037
N82033,STIA,108,TOTAL,4924
N82034,AF,133,TOTAL,5586
N82034,AST,336,TOTAL,5586
N82034,CAN,200,TOTAL,5586
N82034,CHD,261,TOTAL,5586
N82034,CKD,468,18OV,4578
N82034,COPD,230,TOTAL,5586
N82034,CVDPP,36,30_74,3263
N82034,DEM,27,TOTAL,5586
N82034,DEP,535,18OV,4578
N82034,DM,352,17OV,4631
N82034,EP,56,18OV,4578
N82034,HF,102,TOTAL,5586
N82034,HYP,1119,TOTAL,5586
N82034,LD,36,TOTAL,5586
N82034,MH,72,TOTAL,5586
N82034,OB,777,18OV,4578
N82034,OST,40,50OV,2310
N82034,PAD,72,TOTAL,5586
N82034,PC,31,TOTAL,5586
N82034,RA,44,16OV,4675
N82034,STIA,124,TOTAL,5586
N82035,AF,248,TOTAL,9108
N82035,AST,604,TOTAL,9108
N82035,CAN,327,TOTAL,9108
N82035,CHD,346,TOTAL,9108
N82035,CKD,642,18OV,7328
N82035,COPD,256,TOTAL,9108
N82035,CVDPP,79,30_74,5300
N82035,DEM,119,TOTAL,9108
N82035,DEP,1031,18OV,7328
N82035,DM,517,17OV,7412
N82035,EP,77,18OV,7328
N82035,HF,129,TOTAL,9108
N82035,HYP,1756,TOTAL,9108
N82035,LD,52,TOTAL,9108
N82035,MH,159,TOTAL,9108
