PRACTICE_CODE,INDICATOR_GROUP_CODE,REGISTER,PATIENT_LIST_TYPE,PATIENT_LIST_SIZE
H85070,CAN,152,TOTAL,8884
H85070,CHD,220,TOTAL,8884
H85070,CKD,199,18OV,6659
H85070,COPD,110,TOTAL,8884
H85070,CVDPP,50,30_74,4961
H85070,DEM,31,TOTAL,8884
H85070,DEP,379,18OV,6659
H85070,DM,903,17OV,6804
H85070,EP,31,18OV,6659
H85070,HF,57,TOTAL,8884
H85070,HYP,1056,TOTAL,8884
H85070,LD,22,TOTAL,8884
H85070,MH,96,TOTAL,8884
H85070,OB,564,18OV,6659
H85070,OST,3,50OV,2408
H85070,PAD,25,TOTAL,8884
H85070,PC,19,TOTAL,8884
H85070,RA,37,16OV,6924
H85070,STIA,60,TOTAL,8884
H85075,AF,25,TOTAL,5125
H85075,AST,180,TOTAL,5125
H85075,CAN,59,TOTAL,5125
H85075,CHD,35,TOTAL,5125
H85075,CKD,31,18OV,4364
H85075,COPD,28,TOTAL,5125
H85075,CVDPP,18,30_74,3088
H85075,DEM,15,TOTAL,5125
H85075,DEP,250,18OV,4364
H85075,DM,159,17OV,4385
H85075,EP,22,18OV,4364
H85075,HF,14,TOTAL,5125
H85075,HYP,334,TOTAL,5125
H85075,LD,14,TOTAL,5125
H85075,MH,39,TOTAL,5125
H85075,OB,137,18OV,4364
H85075,OST,4,50OV,843
H85075,PAD,6,TOTAL,5125
H85075,PC,6,TOTAL,5125
H85075,RA,7,16OV,4407
H85075,STIA,25,TOTAL,5125
H85076,AF,200,TOTAL,8650
H85076,AST,716,TOTAL,8650
H85076,CAN,301,TOTAL,8650
H85076,CHD,291,TOTAL,8650
H85076,CKD,478,18OV,7012
H85076,COPD,178,TOTAL,8650
H85076,CVDPP,62,30_74,4952
H85076,DEM,106,TOTAL,8650
H85076,DEP,961,18OV,7012
H85076,DM,553,17OV,7134
H85076,EP,61,18OV,7012
H85076,HF,85,TOTAL,8650
H85076,HYP,1433,TOTAL,8650
H85076,LD,31,TOTAL,8650
H85076,MH,102,TOTAL,8650
H85076,OB,747,18OV,7012
H85076,OST,4,50OV,3486
H85076,PAD,49,TOTAL,8650
H85076,PC,14,TOTAL,8650
H85076,RA,70,16OV,7244
H85076,STIA,167,TOTAL,8650
H85077,AF,43,TOTAL,5845
H85077,AST,258,TOTAL,5845
H85077,CAN,140,TOTAL,5845
H85077,CHD,89,TOTAL,5845
H85077,CKD,36,18OV,4882
H85077,COPD,34,TOTAL,5845
H85077,CVDPP,18,30_74,3536
H85077,DEM,23,TOTAL,5845
H85077,DEP,276,18OV,4882
H85077,DM,318,17OV,4929
H85077,EP,29,18OV,4882
H85077,HF,25,TOTAL,5845
H85077,HYP,651,TOTAL,5845
H85077,LD,21,TOTAL,5845
H85077,MH,61,TOTAL,5845
H85077,OB,354,18OV,4882
H85077,OST,4,50OV,1530
H85077,PAD,16,TOTAL,5845
H85077,PC,39,TOTAL,5845
H85077,RA,26,16OV,4962
H85077,STIA,71,TOTAL,5845
H85078,AF,39,TOTAL,3656
H85078,AST,171,TOTAL,3656
H85078,CAN,83,TOTAL,3656
H85078,CHD,63,TOTAL,3656
H85078,CKD,121,18OV,2870
H85078,COPD,40,TOTAL,3656
H85078,CVDPP,10,30_74,2087
H85078,DEM,21,TOTAL,3656
H85078,DEP,249,18OV,2870
H85078,DM,236,17OV,2914
H85078,EP,19,18OV,2870
H85078,HF,29,TOTAL,3656
H85078,HYP,510,TOTAL,3656
H85078,LD,18,TOTAL,3656
H85078,MH,40,TOTAL,3656
H85078,OB,246,18OV,2870
H85078,OST,16,50OV,1083
H85078,PAD,21,TOTAL,3656
H85078,PC,13,TOTAL,3656
H85078,RA,12,16OV,2947
H85078,STIA,49,TOTAL,3656
H85082,AF,43,TOTAL,4924
H85082,AST,172,TOTAL,4924
H85082,CAN,53,TOTAL,4924
H85082,CHD,95,TOTAL,4924
H85082,CKD,52,18OV,4006
H85082,COPD,45,TOTAL,4924
H85082,CVDPP,12,30_74,2879
H85082,DEM,14,TOTAL,4924
H85082,DEP,256,18OV,4006
H85082,DM,277,17OV,4054
H85082,EP,21,18OV,4006
H85082,HF,18,TOTAL,4924
H85082,HYP,467,TOTAL,4924
H85082,LD,17,TOTAL,4924
H85082,MH,46,TOTAL,4924
H85082,OB,250,18OV,4006
H85082,OST,0,50OV,1229
H85082,PAD,17,TOTAL,4924
H85082,PC,4,TOTAL,4924
H85082,RA,23,16OV,4105
H85082,STIA,47,TOTAL,4924
H85087,AF,76,TOTAL,9328
H85087,AST,353,TOTAL,9328
H85087,CAN,248,TOTAL,9328
H85087,CHD,281,TOTAL,9328
H85087,CKD,381,18OV,8025
H85087,COPD,109,TOTAL,9328
H85087,CVDPP,30,30_74,6021
H85087,DEM,56,TOTAL,9328
H85087,DEP,461,18OV,8025
H85087,DM,998,17OV,8087
H85087,EP,36,18OV,8025
H85087,HF,63,TOTAL,9328
H85087,HYP,1739,TOTAL,9328
H85087,LD,22,TOTAL,9328
H85087,MH,90,TOTAL,9328
H85087,OB,761,18OV,8025
H85087,OST,33,50OV,3031
H85087,PAD,26,TOTAL,9328
H85087,PC,8,TOTAL,9328
H85087,RA,38,16OV,8166
H85087,STIA,127,TOTAL,9328
H85088,AF,20,TOTAL,2790
H85088,AST,118,TOTAL,2790
H85088,CAN,43,TOTAL,2790
H85088,CHD,40,TOTAL,2790
H85088,CKD,20,18OV,2397
H85088,COPD,25,TOTAL,2790
H85088,CVDPP,14,30_74,1767
H85088,DEM,11,TOTAL,2790
H85088,DEP,154,18OV,2397
H85088,DM,164,17OV,2418
H85088,EP,14,18OV,2397
H85088,HF,11,TOTAL,2790
H85088,HYP,316,TOTAL,2790
H85088,LD,19,TOTAL,2790
H85088,MH,38,TOTAL,2790
H85088,OB,168,18OV,2397
H85088,OST,5,50OV,776
H85088,PAD,10,TOTAL,2790
H85088,PC,10,TOTAL,2790
H85088,RA,7,16OV,2435
H85088,STIA,20,TOTAL,2790
H85090,AF,65,TOTAL,8147
H85090,AST,338,TOTAL,8147
H85090,CAN,156,TOTAL,8147
H85090,CHD,143,TOTAL,8147
H85090,CKD,90,18OV,6290
H85090,COPD,90,TOTAL,8147
H85090,CVDPP,84,30_74,4590
H85090,DEM,31,TOTAL,8147
H85090,DEP,578,18OV,6290
H85090,DM,554,17OV,6376
H85090,EP,36,18OV,6290
H85090,HF,51,TOTAL,8147
H85090,HYP,1126,TOTAL,8147
H85090,LD,33,TOTAL,8147
H85090,MH,92,TOTAL,8147
H85090,OB,510,18OV,6290
H85090,OST,12,50OV,2072
H85090,PAD,23,TOTAL,8147
H85090,PC,5,TOTAL,8147
H85090,RA,47,16OV,6453
H85090,STIA,87,TOTAL,8147
H85092,AF,33,TOTAL,5819
H85092,AST,262,TOTAL,5819
H85092,CAN,82,TOTAL,5819
H85092,CHD,153,TOTAL,5819
H85092,CKD,100,18OV,4498
H85092,COPD,31,TOTAL,5819
H85092,CVDPP,42,30_74,3461
H85092,DEM,14,TOTAL,5819
H85092,DEP,259,18OV,4498
H85092,DM,412,17OV,4561
H85092,EP,21,18OV,4498
H85092,HF,19,TOTAL,5819
H85092,HYP,504,TOTAL,5819
H85092,LD,25,TOTAL,5819
H85092,MH,70,TOTAL,5819
H85092,OB,184,18OV,4498
H85092,OST,2,50OV,1398
H85092,PAD,22,TOTAL,5819
H85092,PC,9,TOTAL,5819
H85092,RA,29,16OV,4625
H85092,STIA,49,TOTAL,5819
H85095,AF,147,TOTAL,12653
H85095,AST,585,TOTAL,12653
H85095,CAN,285,TOTAL,12653
H85095,CHD,260,TOTAL,12653
H85095,CKD,299,18OV,9377
H85095,COPD,129,TOTAL,12653
H85095,CVDPP,81,30_74,7097
H85095,DEM,83,TOTAL,12653
H85095,DEP,712,18OV,9377
H85095,DM,629,17OV,9482
H85095,EP,90,18OV,9377
H85095,HF,62,TOTAL,12653
H85095,HYP,1294,TOTAL,12653
H85095,LD,64,TOTAL,12653
H85095,MH,138,TOTAL,12653
H85095,OB,847,18OV,9377
H85095,OST,24,50OV,3256
H85095,PAD,36,TOTAL,12653
H85095,PC,47,TOTAL,12653
H85095,RA,60,16OV,9613
H85095,STIA,154,TOTAL,12653
H85100,AF,86,TOTAL,8026
H85100,AST,289,TOTAL,8026
H85100,CAN,137,TOTAL,8026
H85100,CHD,100,TOTAL,8026
H85100,CKD,110,18OV,6574
H85100,COPD,88,TOTAL,8026
H85100,CVDPP,33,30_74,4776
H85100,DEM,28,TOTAL,8026
H85100,DEP,431,18OV,6574
H85100,DM,250,17OV,6624
H85100,EP,28,18OV,6574
H85100,HF,41,TOTAL,8026
H85100,HYP,545,TOTAL,8026
H85100,LD,25,TOTAL,8026
H85100,MH,66,TOTAL,8026
H85100,OB,389,18OV,6574
H85100,OST,8,50OV,1616
H85100,PAD,16,TOTAL,8026
H85100,PC,7,TOTAL,8026
H85100,RA,25,16OV,6686
H85100,STIA,60,TOTAL,8026
H85101,AF,115,TOTAL,8855
H85101,AST,359,TOTAL,8855
H85101,CAN,229,TOTAL,8855
H85101,CHD,201,TOTAL,8855
H85101,CKD,342,18OV,6876
H85101,COPD,117,TOTAL,8855
H85101,CVDPP,31,30_74,5275
H85101,DEM,63,TOTAL,8855
H85101,DEP,704,18OV,6876
H85101,DM,336,17OV,6976
H85101,EP,60,18OV,6876
H85101,HF,55,TOTAL,8855
H85101,HYP,1026,TOTAL,8855
H85101,LD,27,TOTAL,8855
H85101,MH,93,TOTAL,8855
H85101,OB,361,18OV,6876
H85101,OST,10,50OV,2693
H85101,PAD,40,TOTAL,8855
H85101,PC,42,TOTAL,8855
H85101,RA,31,16OV,7047
H85101,STIA,78,TOTAL,8855
H85103,AF,55,TOTAL,5213
H85103,AST,296,TOTAL,5213
H85103,CAN,80,TOTAL,5213
H85103,CHD,107,TOTAL,5213
H85103,CKD,89,18OV,3904
H85103,COPD,99,TOTAL,5213
H85103,CVDPP,26,30_74,2993
H85103,DEM,16,TOTAL,5213
H85103,DEP,466,18OV,3904
H85103,DM,275,17OV,3942
H85103,EP,21,18OV,3904
H85103,HF,29,TOTAL,5213
H85103,HYP,553,TOTAL,5213
H85103,LD,19,TOTAL,5213
H85103,MH,43,TOTAL,5213
H85103,OB,564,18OV,3904
H85103,OST,15,50OV,1256
H85103,PAD,14,TOTAL,5213
H85103,PC,19,TOTAL,5213
H85103,RA,23,16OV,3997
H85103,STIA,46,TOTAL,5213
H85105,AF,241,TOTAL,13281
H85105,AST,845,TOTAL,13281
H85105,CAN,425,TOTAL,13281
H85105,CHD,326,TOTAL,13281
H85105,CKD,312,18OV,10272
H85105,COPD,130,TOTAL,13281
H85105,CVDPP,129,30_74,7493
H85105,DEM,169,TOTAL,13281
H85105,DEP,1074,18OV,10272
H85105,DM,589,17OV,10415
H85105,EP,86,18OV,10272
H85105,HF,76,TOTAL,13281
H85105,HYP,1725,TOTAL,13281
H85105,LD,74,TOTAL,13281
H85105,MH,138,TOTAL,13281
H85105,OB,569,18OV,10272
H85105,OST,65,50OV,4678
H85105,PAD,50,TOTAL,13281
H85105,PC,32,TOTAL,13281
H85105,RA,57,16OV,10581
H85105,STIA,218,TOTAL,13281
H85110,AF,63,TOTAL,5369
H85110,AST,261,TOTAL,5369
H85110,CAN,96,TOTAL,5369
H85110,CHD,119,TOTAL,5369
H85110,CKD,101,18OV,4154
H85110,COPD,61,TOTAL,5369
H85110,CVDPP,26,30_74,3076
H85110,DEM,24,TOTAL,5369
H85110,DEP,391,18OV,4154
H85110,DM,407,17OV,4206
H85110,EP,31,18OV,4154
H85110,HF,24,TOTAL,5369
H85110,HYP,820,TOTAL,5369
H85110,LD,17,TOTAL,5369
H85110,MH,49,TOTAL,5369
H85110,OB,320,18OV,4154
H85110,OST,13,50OV,1680
H85110,PAD,14,TOTAL,5369
H85110,PC,1,TOTAL,5369
H85110,RA,32,16OV,4272
H85110,STIA,52,TOTAL,5369
H85111,AF,89,TOTAL,11380
H85111,AST,523,TOTAL,11380
H85111,CAN,212,TOTAL,11380
H85111,CHD,165,TOTAL,11380
H85111,CKD,169,18OV,9327
H85111,COPD,113,TOTAL,11380
H85111,CVDPP,41,30_74,6474
H85111,DEM,111,TOTAL,11380
H85111,DEP,897,18OV,9327
H85111,DM,445,17OV,9427
H85111,EP,45,18OV,9327
H85111,HF,45,TOTAL,11380
H85111,HYP,919,TOTAL,11380
H85111,LD,50,TOTAL,11380
H85111,MH,140,TOTAL,11380
H85111,OB,831,18OV,9327
H85111,OST,46,50OV,2388
H85111,PAD,30,TOTAL,11380
H85111,PC,112,TOTAL,11380
H85111,RA,33,16OV,9527
H85111,STIA,117,TOTAL,11380
H85112,AF,46,TOTAL,4372
H85112,AST,155,TOTAL,4372
H85112,CAN,81,TOTAL,4372
H85112,CHD,51,TOTAL,4372
H85112,CKD,45,18OV,3517
H85112,COPD,29,TOTAL,4372
H85112,CVDPP,14,30_74,2585
H85112,DEM,2,TOTAL,4372
H85112,DEP,247,18OV,3517
H85112,DM,98,17OV,3574
H85112,EP,8,18OV,3517
H85112,HF,12,TOTAL,4372
H85112,HYP,279,TOTAL,4372
H85112,LD,5,TOTAL,4372
H85112,MH,23,TOTAL,4372
H85112,OB,81,18OV,3517
H85112,OST,6,50OV,1146
H85112,PAD,5,TOTAL,4372
H85112,PC,12,TOTAL,4372
H85112,RA,12,16OV,3611
H85112,STIA,14,TOTAL,4372
H85113,AF,53,TOTAL,3758
H85113,AST,230,TOTAL,3758
H85113,CAN,111,TOTAL,3758
H85113,CHD,125,TOTAL,3758
H85113,CKD,122,18OV,2968
H85113,COPD,38,TOTAL,3758
H85113,CVDPP,34,30_74,2184
H85113,DEM,18,TOTAL,3758
H85113,DEP,208,18OV,2968
H85113,DM,246,17OV,3030
H85113,EP,17,18OV,2968
H85113,HF,25,TOTAL,3758
H85113,HYP,518,TOTAL,3758
H85113,LD,21,TOTAL,3758
H85113,MH,22,TOTAL,3758
H85113,OB,220,18OV,2968
H85113,OST,11,50OV,1465
H85113,PAD,10,TOTAL,3758
H85113,PC,9,TOTAL,3758
H85113,RA,21,16OV,3075
H85113,STIA,47,TOTAL,3758
H85114,AF,112,TOTAL,14069
H85114,AST,546,TOTAL,14069
H85114,CAN,276,TOTAL,14069
H85114,CHD,123,TOTAL,14069
H85114,CKD,85,18OV,10390
H85114,COPD,58,TOTAL,14069
H85114,CVDPP,47,30_74,7582
H85114,DEM,30,TOTAL,14069
H85114,DEP,821,18OV,10390
H85114,DM,188,17OV,10517
H85114,EP,39,18OV,10390
H85114,HF,31,TOTAL,14069
H85114,HYP,723,TOTAL,14069
H85114,LD,40,TOTAL,14069
H85114,MH,98,TOTAL,14069
H85114,OB,238,18OV,10390
H85114,OST,13,50OV,3113
H85114,PAD,9,TOTAL,14069
H85114,PC,29,TOTAL,14069
H85114,RA,46,16OV,10644
H85114,STIA,75,TOTAL,14069
H85115,AF,273,TOTAL,13933
H85115,AST,891,TOTAL,13933
H85115,CAN,448,TOTAL,13933
H85115,CHD,395,TOTAL,13933
H85115,CKD,651,18OV,11030
H85115,COPD,241,TOTAL,13933
H85115,CVDPP,59,30_74,8029
H85115,DEM,117,TOTAL,13933
H85115,DEP,1052,18OV,11030
H85115,DM,851,17OV,11186
H85115,EP,124,18OV,11030
H85115,HF,131,TOTAL,13933
H85115,HYP,1981,TOTAL,13933
H85115,LD,99,TOTAL,13933
H85115,MH,134,TOTAL,13933
H85115,OB,1126,18OV,11030
H85115,OST,45,50OV,5378
H85115,PAD,79,TOTAL,13933
H85115,PC,86,TOTAL,13933
H85115,RA,69,16OV,11344
H85115,STIA,204,TOTAL,13933
H85116,AF,87,TOTAL,8957
H85116,AST,603,TOTAL,8957
H85116,CAN,226,TOTAL,8957
H85116,CHD,177,TOTAL,8957
H85116,CKD,141,18OV,6658
H85116,COPD,108,TOTAL,8957
H85116,CVDPP,86,30_74,4827
H85116,DEM,62,TOTAL,8957
H85116,DEP,831,18OV,6658
H85116,DM,459,17OV,6783
H85116,EP,63,18OV,6658
H85116,HF,23,TOTAL,8957
H85116,HYP,930,TOTAL,8957
H85116,LD,69,TOTAL,8957
H85116,MH,122,TOTAL,8957
H85116,OB,692,18OV,6658
H85116,OST,25,50OV,2523
H85116,PAD,41,TOTAL,8957
H85116,PC,19,TOTAL,8957
H85116,RA,51,16OV,6909
H85116,STIA,99,TOTAL,8957
H85618,AF,136,TOTAL,9473
H85618,AST,563,TOTAL,9473
H85618,CAN,287,TOTAL,9473
H85618,CHD,257,TOTAL,9473
H85618,CKD,337,18OV,7280
H85618,COPD,138,TOTAL,9473
H85618,CVDPP,73,30_74,5404
H85618,DEM,45,TOTAL,9473
H85618,DEP,838,18OV,7280
H85618,DM,580,17OV,7367
H85618,EP,51,18OV,7280
H85618,HF,65,TOTAL,9473
H85618,HYP,1303,TOTAL,9473
H85618,LD,28,TOTAL,9473
H85618,MH,57,TOTAL,9473
H85618,OB,891,18OV,7280
H85618,OST,43,50OV,3107
H85618,PAD,23,TOTAL,9473
H85618,PC,15,TOTAL,9473
H85618,RA,52,16OV,7459
H85618,STIA,103,TOTAL,9473
H85634,AF,62,TOTAL,8205
H85634,AST,315,TOTAL,8205
H85634,CAN,118,TOTAL,8205
H85634,CHD,67,TOTAL,8205
H85634,CKD,90,18OV,6740
H85634,COPD,87,TOTAL,8205
H85634,CVDPP,42,30_74,5053
H85634,DEM,22,TOTAL,8205
H85634,DEP,431,18OV,6740
H85634,DM,227,17OV,6777
H85634,EP,32,18OV,6740
H85634,HF,24,TOTAL,8205
H85634,HYP,507,TOTAL,8205
H85634,LD,21,TOTAL,8205
H85634,MH,70,TOTAL,8205
H85634,OB,289,18OV,6740
H85634,OST,5,50OV,1322
H85634,PAD,16,TOTAL,8205
H85634,PC,3,TOTAL,8205
H85634,RA,20,16OV,6821
H85634,STIA,40,TOTAL,8205
H85637,AF,9,TOTAL,1445
H85637,AST,48,TOTAL,1445
H85637,CAN,33,TOTAL,1445
H85637,CHD,34,TOTAL,1445
H85637,CKD,25,18OV,1137
H85637,COPD,10,TOTAL,1445
H85637,CVDPP,7,30_74,870
H85637,DEM,6,TOTAL,1445
H85637,DEP,36,18OV,1137
H85637,DM,119,17OV,1153
H85637,EP,6,18OV,1137
H85637,HF,8,TOTAL,1445
H85637,HYP,181,TOTAL,1445
H85637,LD,20,TOTAL,1445
H85637,MH,10,TOTAL,1445
H85637,OB,40,18OV,1137
H85637,OST,3,50OV,566
H85637,PAD,3,TOTAL,1445
H85637,PC,2,TOTAL,1445
H85637,RA,14,16OV,1177
H85637,STIA,14,TOTAL,1445
H85649,AF,103,TOTAL,10907
H85649,AST,542,TOTAL,10907
H85649,CAN,160,TOTAL,10907
H85649,CHD,193,TOTAL,10907
H85649,CKD,121,18OV,8726
H85649,COPD,113,TOTAL,10907
H85649,CVDPP,78,30_74,6393
H85649,DEM,33,TOTAL,10907
H85649,DEP,651,18OV,8726
H85649,DM,619,17OV,8846
H85649,EP,51,18OV,8726
H85649,HF,67,TOTAL,10907
H85649,HYP,1215,TOTAL,10907
H85649,LD,44,TOTAL,10907
H85649,MH,123,TOTAL,10907
H85649,OB,492,18OV,8726
H85649,OST,3,50OV,2852
H85649,PAD,43,TOTAL,10907
H85649,PC,24,TOTAL,10907
H85649,RA,63,16OV,8938
H85649,STIA,111,TOTAL,10907
H85653,AF,308,TOTAL,15916
H85653,AST,1067,TOTAL,15916
H85653,CAN,553,TOTAL,15916
H85653,CHD,455,TOTAL,15916
H85653,CKD,589,18OV,12307
H85653,COPD,253,TOTAL,15916
H85653,CVDPP,79,30_74,8972
H85653,DEM,158,TOTAL,15916
H85653,DEP,1540,18OV,12307
H85653,DM,989,17OV,12449
H85653,EP,95,18OV,12307
H85653,HF,132,TOTAL,15916
H85653,HYP,2636,TOTAL,15916
H85653,LD,142,TOTAL,15916
H85653,MH,188,TOTAL,15916
H85653,OB,1191,18OV,12307
H85653,OST,123,50OV,5588
H85653,PAD,72,TOTAL,15916
H85653,PC,120,TOTAL,15916
H85653,RA,100,16OV,12611
H85653,STIA,235,TOTAL,15916
H85656,AF,31,TOTAL,5670
H85656,AST,256,TOTAL,5670
H85656,CAN,105,TOTAL,5670
H85656,CHD,144,TOTAL,5670
H85656,CKD,73,18OV,4724
H85656,COPD,34,TOTAL,5670
H85656,CVDPP,14,30_74,3588
H85656,DEM,19,TOTAL,5670
H85656,DEP,304,18OV,4724
H85656,DM,358,17OV,4771
H85656,EP,20,18OV,4724
H85656,HF,22,TOTAL,5670
H85656,HYP,517,TOTAL,5670
H85656,LD,12,TOTAL,5670
H85656,MH,56,TOTAL,5670
H85656,OB,244,18OV,4724
H85656,OST,1,50OV,1471
H85656,PAD,21,TOTAL,5670
H85656,PC,6,TOTAL,5670
H85656,RA,31,16OV,4822
H85656,STIA,36,TOTAL,5670
H85659,AF,22,TOTAL,6773
H85659,AST,238,TOTAL,6773
H85659,CAN,45,TOTAL,6773
H85659,CHD,31,TOTAL,6773
H85659,CKD,13,18OV,5956
H85659,COPD,28,TOTAL,6773
H85659,CVDPP,14,30_74,4016
H85659,DEM,6,TOTAL,6773
H85659,DEP,313,18OV,5956
H85659,DM,115,17OV,5975
H85659,EP,21,18OV,5956
H85659,HF,7,TOTAL,6773
H85659,HYP,239,TOTAL,6773
H85659,LD,15,TOTAL,6773
H85659,MH,43,TOTAL,6773
H85659,OB,183,18OV,5956
H85659,OST,2,50OV,784
H85659,PAD,6,TOTAL,6773
H85659,PC,2,TOTAL,6773
H85659,RA,13,16OV,5991
H85659,STIA,23,TOTAL,6773
H85662,AF,97,TOTAL,5968
H85662,AST,218,TOTAL,5968
H85662,CAN,196,TOTAL,5968
H85662,CHD,138,TOTAL,5968
H85662,CKD,185,18OV,4674
H85662,COPD,49,TOTAL,5968
H85662,CVDPP,7,30_74,3580
H85662,DEM,29,TOTAL,5968
H85662,DEP,189,18OV,4674
H85662,DM,248,17OV,4739
H85662,EP,23,18OV,4674
H85662,HF,36,TOTAL,5968
H85662,HYP,577,TOTAL,5968
H85662,LD,20,TOTAL,5968
H85662,MH,42,TOTAL,5968
H85662,OB,336,18OV,4674
H85662,OST,16,50OV,2307
H85662,PAD,12,TOTAL,5968
H85662,PC,50,TOTAL,5968
H85662,RA,27,16OV,4825
H85662,STIA,56,TOTAL,5968
H85664,AF,7,TOTAL,2515
H85664,AST,66,TOTAL,2515
H85664,CAN,16,TOTAL,2515
H85664,CHD,10,TOTAL,2515
H85664,CKD,13,18OV,2417
H85664,COPD,2,TOTAL,2515
H85664,CVDPP,1,30_74,1377
H85664,DEM,2,TOTAL,2515
H85664,DEP,92,18OV,2417
H85664,DM,36,17OV,2419
H85664,EP,3,18OV,2417
H85664,HF,7,TOTAL,2515
H85664,HYP,66,TOTAL,2515
H85664,LD,1,TOTAL,2515
H85664,MH,7,TOTAL,2515
H85664,OB,18,18OV,2417
H85664,OST,2,50OV,339
H85664,PAD,1,TOTAL,2515
H85664,PC,3,TOTAL,2515
H85664,RA,2,16OV,2422
H85664,STIA,4,TOTAL,2515
H85665,AF,24,TOTAL,2588
H85665,AST,156,TOTAL,2588
H85665,CAN,65,TOTAL,2588
H85665,CHD,71,TOTAL,2588
H85665,CKD,42,18OV,1982
H85665,COPD,39,TOTAL,2588
H85665,CVDPP,21,30_74,1432
H85665,DEM,14,TOTAL,2588
H85665,DEP,178,18OV,1982
H85665,DM,171,17OV,2011
H85665,EP,26,18OV,1982
H85665,HF,20,TOTAL,2588
H85665,HYP,403,TOTAL,2588
H85665,LD,16,TOTAL,2588
H85665,MH,31,TOTAL,2588
H85665,OB,187,18OV,1982
H85665,OST,7,50OV,787
H85665,PAD,21,TOTAL,2588
H85665,PC,3,TOTAL,2588
H85665,RA,16,16OV,2045
H85665,STIA,38,TOTAL,2588
H85680,AF,36,TOTAL,10571
H85680,AST,348,TOTAL,10571
H85680,CAN,111,TOTAL,10571
H85680,CHD,115,TOTAL,10571
H85680,CKD,91,18OV,8317
H85680,COPD,70,TOTAL,10571
H85680,CVDPP,29,30_74,5943
H85680,DEM,39,TOTAL,10571
H85680,DEP,322,18OV,8317
H85680,DM,576,17OV,8399
H85680,EP,44,18OV,8317
H85680,HF,28,TOTAL,10571
H85680,HYP,796,TOTAL,10571
H85680,LD,49,TOTAL,10571
H85680,MH,112,TOTAL,10571
H85680,OB,498,18OV,8317
H85680,OST,3,50OV,1885
H85680,PAD,16,TOTAL,10571
H85680,PC,11,TOTAL,10571
H85680,RA,15,16OV,8489
H85680,STIA,70,TOTAL,10571
H85682,AF,85,TOTAL,8637
H85682,AST,406,TOTAL,8637
H85682,CAN,173,TOTAL,8637
H85682,CHD,164,TOTAL,8637
H85682,CKD,212,18OV,6520
H85682,COPD,124,TOTAL,8637
H85682,CVDPP,36,30_74,4472
H85682,DEM,51,TOTAL,8637
H85682,DEP,623,18OV,6520
H85682,DM,457,17OV,6642
H85682,EP,28,18OV,6520
H85682,HF,51,TOTAL,8637
H85682,HYP,876,TOTAL,8637
H85682,LD,38,TOTAL,8637
H85682,MH,93,TOTAL,8637
H85682,OB,838,18OV,6520
H85682,OST,21,50OV,1755
H85682,PAD,38,TOTAL,8637
H85682,PC,28,TOTAL,8637
H85682,RA,45,16OV,6762
H85682,STIA,87,TOTAL,8637
H85683,AF,57,TOTAL,5294
H85683,AST,254,TOTAL,5294
H85683,CAN,119,TOTAL,5294
H85683,CHD,127,TOTAL,5294
H85683,CKD,200,18OV,3937
H85683,COPD,91,TOTAL,5294
H85683,CVDPP,40,30_74,2837
H85683,DEM,15,TOTAL,5294
H85683,DEP,571,18OV,3937
H85683,DM,284,17OV,4008
H85683,EP,17,18OV,3937
H85683,HF,32,TOTAL,5294
H85683,HYP,659,TOTAL,5294
H85683,LD,16,TOTAL,5294
H85683,MH,56,TOTAL,5294
H85683,OB,355,18OV,3937
H85683,OST,12,50OV,1507
H85683,PAD,24,TOTAL,5294
H85683,PC,4,TOTAL,5294
H85683,RA,32,16OV,4080
H85683,STIA,58,TOTAL,5294
H85686,AF,146,TOTAL,9285
H85686,AST,510,TOTAL,9285
H85686,CAN,288,TOTAL,9285
H85686,CHD,208,TOTAL,9285
H85686,CKD,235,18OV,7382
H85686,COPD,87,TOTAL,9285
H85686,CVDPP,74,30_74,5579
H85686,DEM,82,TOTAL,9285
H85686,DEP,610,18OV,7382
H85686,DM,410,17OV,7464
H85686,EP,42,18OV,7382
H85686,HF,42,TOTAL,9285
H85686,HYP,1084,TOTAL,9285
H85686,LD,46,TOTAL,9285
H85686,MH,89,TOTAL,9285
H85686,OB,372,18OV,7382
H85686,OST,19,50OV,3188
H85686,PAD,26,TOTAL,9285
H85686,PC,21,TOTAL,9285
H85686,RA,51,16OV,7540
H85686,STIA,116,TOTAL,9285
H85691,AF,28,TOTAL,153
H85691,AST,8,TOTAL,153
H85691,CAN,21,TOTAL,153
H85691,CHD,29,TOTAL,153
H85691,CKD,32,18OV,153
H85691,COPD,9,TOTAL,153
H85691,CVDPP,2,30_74,9
H85691,DEM,89,TOTAL,153
H85691,DEP,27,18OV,153
H85691,DM,27,17OV,153
H85691,EP,4,18OV,153
H85691,HF,17,TOTAL,153
H85691,HYP,86,TOTAL,153
H85691,LD,3,TOTAL,153
H85691,MH,13,TOTAL,153
H85691,OB,2,18OV,153
H85691,OST,14,50OV,153
H85691,PAD,8,TOTAL,153
H85691,PC,146,TOTAL,153
H85691,RA,7,16OV,153
H85691,STIA,30,TOTAL,153
H85693,AF,78,TOTAL,11212
H85693,AST,667,TOTAL,11212
H85693,CAN,174,TOTAL,11212
H85693,CHD,216,TOTAL,11212
H85693,CKD,217,18OV,7968
H85693,COPD,228,TOTAL,11212
H85693,CVDPP,64,30_74,5791
