PRACTICE_CODE,INDICATOR_GROUP_CODE,REGISTER,PATIENT_LIST_TYPE,PATIENT_LIST_SIZE
F83682,DEP,154,18OV,1431
F83682,DM,52,17OV,1449
F83682,EP,9,18OV,1431
F83682,HF,13,TOTAL,1784
F83682,HYP,203,TOTAL,1784
F83682,LD,5,TOTAL,1784
F83682,MH,27,TOTAL,1784
F83682,OB,67,18OV,1431
F83682,OST,9,50OV,545
F83682,PAD,4,TOTAL,1784
F83682,PC,12,TOTAL,1784
F83682,RA,4,16OV,1469
F83682,STIA,13,TOTAL,1784
F83683,AF,33,TOTAL,3069
F83683,AST,175,TOTAL,3069
F83683,CAN,39,TOTAL,3069
F83683,CHD,72,TOTAL,3069
F83683,CKD,78,18OV,2258
F83683,COPD,48,TOTAL,3069
F83683,CVDPP,14,30_74,1576
F83683,DEM,11,TOTAL,3069
F83683,DEP,171,18OV,2258
F83683,DM,238,17OV,2294
F83683,EP,19,18OV,2258
F83683,HF,29,TOTAL,3069
F83683,HYP,365,TOTAL,3069
F83683,LD,10,TOTAL,3069
F83683,MH,57,TOTAL,3069
F83683,OB,196,18OV,2258
F83683,OST,0,50OV,729
F83683,PAD,15,TOTAL,3069
F83683,PC,3,TOTAL,3069
F83683,RA,15,16OV,2350
F83683,STIA,38,TOTAL,3069
F83686,AF,34,TOTAL,6115
F83686,AST,275,TOTAL,6115
F83686,CAN,66,TOTAL,6115
F83686,CHD,57,TOTAL,6115
F83686,CKD,63,18OV,5345
F83686,COPD,44,TOTAL,6115
F83686,CVDPP,34,30_74,3776
F83686,DEM,14,TOTAL,6115
F83686,DEP,395,18OV,5345
F83686,DM,211,17OV,5379
F83686,EP,16,18OV,5345
F83686,HF,18,TOTAL,6115
F83686,HYP,423,TOTAL,6115
F83686,LD,11,TOTAL,6115
F83686,MH,87,TOTAL,6115
F83686,OB,310,18OV,5345
F83686,OST,2,50OV,1100
F83686,PAD,13,TOTAL,6115
F83686,PC,10,TOTAL,6115
F83686,RA,12,16OV,5413
F83686,STIA,35,TOTAL,6115
F84003,AF,93,TOTAL,12946
F84003,AST,686,TOTAL,12946
F84003,CAN,213,TOTAL,12946
F84003,CHD,223,TOTAL,12946
F84003,CKD,193,18OV,10269
F84003,COPD,169,TOTAL,12946
F84003,CVDPP,85,30_74,7392
F84003,DEM,58,TOTAL,12946
F84003,DEP,1119,18OV,10269
F84003,DM,641,17OV,10390
F84003,EP,50,18OV,10269
F84003,HF,92,TOTAL,12946
F84003,HYP,1311,TOTAL,12946
F84003,LD,33,TOTAL,12946
F84003,MH,222,TOTAL,12946
F84003,OB,872,18OV,10269
F84003,OST,3,50OV,2892
F84003,PAD,53,TOTAL,12946
F84003,PC,79,TOTAL,12946
F84003,RA,44,16OV,10507
F84003,STIA,143,TOTAL,12946
F84004,AF,116,TOTAL,13014
F84004,AST,761,TOTAL,13014
F84004,CAN,173,TOTAL,13014
F84004,CHD,283,TOTAL,13014
F84004,CKD,384,18OV,9429
F84004,COPD,227,TOTAL,13014
F84004,CVDPP,109,30_74,6488
F84004,DEM,115,TOTAL,13014
F84004,DEP,379,18OV,9429
F84004,DM,876,17OV,9597
F84004,EP,73,18OV,9429
F84004,HF,84,TOTAL,13014
F84004,HYP,1558,TOTAL,13014
F84004,LD,40,TOTAL,13014
F84004,MH,192,TOTAL,13014
F84004,OB,1466,18OV,9429
F84004,OST,16,50OV,2970
F84004,PAD,43,TOTAL,13014
F84004,PC,51,TOTAL,13014
F84004,RA,44,16OV,9793
F84004,STIA,159,TOTAL,13014
F84006,AF,63,TOTAL,13047
F84006,AST,617,TOTAL,13047
F84006,CAN,122,TOTAL,13047
F84006,CHD,292,TOTAL,13047
F84006,CKD,255,18OV,9800
F84006,COPD,60,TOTAL,13047
F84006,CVDPP,92,30_74,6938
F84006,DEM,27,TOTAL,13047
F84006,DEP,495,18OV,9800
F84006,DM,1309,17OV,9949
F84006,EP,51,18OV,9800
F84006,HF,49,TOTAL,13047
F84006,HYP,2184,TOTAL,13047
F84006,LD,66,TOTAL,13047
F84006,MH,112,TOTAL,13047
F84006,OB,1152,18OV,9800
F84006,OST,3,50OV,2814
F84006,PAD,22,TOTAL,13047
F84006,PC,49,TOTAL,13047
F84006,RA,85,16OV,10106
F84006,STIA,87,TOTAL,13047
F84008,AF,124,TOTAL,12725
F84008,AST,685,TOTAL,12725
F84008,CAN,208,TOTAL,12725
F84008,CHD,202,TOTAL,12725
F84008,CKD,208,18OV,10178
F84008,COPD,144,TOTAL,12725
F84008,CVDPP,106,30_74,7685
F84008,DEM,54,TOTAL,12725
F84008,DEP,1108,18OV,10178
F84008,DM,542,17OV,10287
F84008,EP,52,18OV,10178
F84008,HF,89,TOTAL,12725
F84008,HYP,1273,TOTAL,12725
F84008,LD,66,TOTAL,12725
F84008,MH,229,TOTAL,12725
F84008,OB,821,18OV,10178
F84008,OST,10,50OV,3108
F84008,PAD,45,TOTAL,12725
F84008,PC,45,TOTAL,12725
F84008,RA,41,16OV,10386
F84008,STIA,143,TOTAL,12725
F84009,AF,52,TOTAL,9581
F84009,AST,393,TOTAL,9581
F84009,CAN,99,TOTAL,9581
F84009,CHD,117,TOTAL,9581
F84009,CKD,169,18OV,7793
F84009,COPD,85,TOTAL,9581
F84009,CVDPP,50,30_74,5320
F84009,DEM,35,TOTAL,9581
F84009,DEP,430,18OV,7793
F84009,DM,455,17OV,7878
F84009,EP,42,18OV,7793
F84009,HF,35,TOTAL,9581
F84009,HYP,871,TOTAL,9581
F84009,LD,30,TOTAL,9581
F84009,MH,106,TOTAL,9581
F84009,OB,709,18OV,7793
F84009,OST,3,50OV,1705
F84009,PAD,17,TOTAL,9581
F84009,PC,9,TOTAL,9581
F84009,RA,40,16OV,7931
F84009,STIA,52,TOTAL,9581
F84010,AF,91,TOTAL,10258
F84010,AST,337,TOTAL,10258
F84010,CAN,76,TOTAL,10258
F84010,CHD,208,TOTAL,10258
F84010,CKD,260,18OV,7794
F84010,COPD,151,TOTAL,10258
F84010,CVDPP,41,30_74,5333
F84010,DEM,20,TOTAL,10258
F84010,DEP,226,18OV,7794
F84010,DM,682,17OV,7922
F84010,EP,30,18OV,7794
F84010,HF,76,TOTAL,10258
F84010,HYP,1098,TOTAL,10258
F84010,LD,25,TOTAL,10258
F84010,MH,91,TOTAL,10258
F84010,OB,893,18OV,7794
F84010,OST,1,50OV,2262
F84010,PAD,17,TOTAL,10258
F84010,PC,6,TOTAL,10258
F84010,RA,33,16OV,8034
F84010,STIA,79,TOTAL,10258
F84012,AF,43,TOTAL,9123
F84012,AST,393,TOTAL,9123
F84012,CAN,66,TOTAL,9123
F84012,CHD,152,TOTAL,9123
F84012,CKD,150,18OV,7146
F84012,COPD,106,TOTAL,9123
F84012,CVDPP,20,30_74,4510
F84012,DEM,21,TOTAL,9123
F84012,DEP,555,18OV,7146
F84012,DM,664,17OV,7238
F84012,EP,37,18OV,7146
F84012,HF,42,TOTAL,9123
F84012,HYP,706,TOTAL,9123
F84012,LD,50,TOTAL,9123
F84012,MH,169,TOTAL,9123
F84012,OB,565,18OV,7146
F84012,OST,2,50OV,1357
F84012,PAD,22,TOTAL,9123
F84012,PC,5,TOTAL,9123
F84012,RA,28,16OV,7321
F84012,STIA,62,TOTAL,9123
F84013,AF,112,TOTAL,14549
F84013,AST,427,TOTAL,14549
F84013,CAN,157,TOTAL,14549
F84013,CHD,167,TOTAL,14549
F84013,CKD,188,18OV,8408
F84013,COPD,84,TOTAL,14549
F84013,CVDPP,63,30_74,5481
F84013,DEM,35,TOTAL,14549
F84013,DEP,379,18OV,8408
F84013,DM,477,17OV,8624
F84013,EP,31,18OV,8408
F84013,HF,90,TOTAL,14549
F84013,HYP,945,TOTAL,14549
F84013,LD,48,TOTAL,14549
F84013,MH,134,TOTAL,14549
F84013,OB,843,18OV,8408
F84013,OST,6,50OV,2407
F84013,PAD,31,TOTAL,14549
F84013,PC,32,TOTAL,14549
F84013,RA,29,16OV,8876
F84013,STIA,92,TOTAL,14549
F84014,AF,30,TOTAL,7554
F84014,AST,372,TOTAL,7554
F84014,CAN,62,TOTAL,7554
F84014,CHD,202,TOTAL,7554
F84014,CKD,292,18OV,5739
F84014,COPD,42,TOTAL,7554
F84014,CVDPP,25,30_74,3889
F84014,DEM,32,TOTAL,7554
F84014,DEP,197,18OV,5739
F84014,DM,787,17OV,5836
F84014,EP,32,18OV,5739
F84014,HF,43,TOTAL,7554
F84014,HYP,1062,TOTAL,7554
F84014,LD,25,TOTAL,7554
F84014,MH,93,TOTAL,7554
F84014,OB,709,18OV,5739
F84014,OST,5,50OV,1858
F84014,PAD,16,TOTAL,7554
F84014,PC,79,TOTAL,7554
F84014,RA,44,16OV,5931
F84014,STIA,79,TOTAL,7554
F84015,AF,35,TOTAL,5347
F84015,AST,240,TOTAL,5347
F84015,CAN,83,TOTAL,5347
F84015,CHD,100,TOTAL,5347
F84015,CKD,167,18OV,4018
F84015,COPD,84,TOTAL,5347
F84015,CVDPP,28,30_74,2797
F84015,DEM,14,TOTAL,5347
F84015,DEP,347,18OV,4018
F84015,DM,390,17OV,4109
F84015,EP,21,18OV,4018
F84015,HF,45,TOTAL,5347
F84015,HYP,823,TOTAL,5347
F84015,LD,14,TOTAL,5347
F84015,MH,99,TOTAL,5347
F84015,OB,782,18OV,4018
F84015,OST,3,50OV,1458
F84015,PAD,18,TOTAL,5347
F84015,PC,12,TOTAL,5347
F84015,RA,29,16OV,4174
F84015,STIA,58,TOTAL,5347
F84016,AF,103,TOTAL,11485
F84016,AST,659,TOTAL,11485
F84016,CAN,169,TOTAL,11485
F84016,CHD,219,TOTAL,11485
F84016,CKD,288,18OV,9165
F84016,COPD,175,TOTAL,11485
F84016,CVDPP,59,30_74,6128
F84016,DEM,46,TOTAL,11485
F84016,DEP,729,18OV,9165
F84016,DM,644,17OV,9265
F84016,EP,59,18OV,9165
F84016,HF,65,TOTAL,11485
F84016,HYP,1004,TOTAL,11485
F84016,LD,51,TOTAL,11485
F84016,MH,185,TOTAL,11485
F84016,OB,632,18OV,9165
F84016,OST,11,50OV,2190
F84016,PAD,50,TOTAL,11485
F84016,PC,16,TOTAL,11485
F84016,RA,49,16OV,9380
F84016,STIA,99,TOTAL,11485
F84017,AF,126,TOTAL,16290
F84017,AST,617,TOTAL,16290
F84017,CAN,219,TOTAL,16290
F84017,CHD,257,TOTAL,16290
F84017,CKD,514,18OV,12496
F84017,COPD,229,TOTAL,16290
F84017,CVDPP,103,30_74,8499
F84017,DEM,35,TOTAL,16290
F84017,DEP,751,18OV,12496
F84017,DM,895,17OV,12668
F84017,EP,65,18OV,12496
F84017,HF,104,TOTAL,16290
F84017,HYP,1666,TOTAL,16290
F84017,LD,69,TOTAL,16290
F84017,MH,224,TOTAL,16290
F84017,OB,1490,18OV,12496
F84017,OST,2,50OV,3371
F84017,PAD,56,TOTAL,16290
F84017,PC,16,TOTAL,16290
F84017,RA,56,16OV,12849
F84017,STIA,156,TOTAL,16290
F84018,AF,98,TOTAL,11164
F84018,AST,610,TOTAL,11164
F84018,CAN,154,TOTAL,11164
F84018,CHD,185,TOTAL,11164
F84018,CKD,192,18OV,8668
F84018,COPD,115,TOTAL,11164
F84018,CVDPP,49,30_74,6177
F84018,DEM,45,TOTAL,11164
F84018,DEP,980,18OV,8668
F84018,DM,543,17OV,8783
F84018,EP,37,18OV,8668
F84018,HF,100,TOTAL,11164
F84018,HYP,1060,TOTAL,11164
F84018,LD,59,TOTAL,11164
F84018,MH,176,TOTAL,11164
F84018,OB,1069,18OV,8668
F84018,OST,6,50OV,2179
F84018,PAD,44,TOTAL,11164
F84018,PC,34,TOTAL,11164
F84018,RA,36,16OV,8883
F84018,STIA,101,TOTAL,11164
F84021,AF,64,TOTAL,10248
F84021,AST,490,TOTAL,10248
F84021,CAN,142,TOTAL,10248
F84021,CHD,127,TOTAL,10248
F84021,CKD,177,18OV,8408
F84021,COPD,101,TOTAL,10248
F84021,CVDPP,59,30_74,6161
F84021,DEM,26,TOTAL,10248
F84021,DEP,1055,18OV,8408
F84021,DM,390,17OV,8487
F84021,EP,32,18OV,8408
F84021,HF,49,TOTAL,10248
F84021,HYP,822,TOTAL,10248
F84021,LD,24,TOTAL,10248
F84021,MH,142,TOTAL,10248
F84021,OB,560,18OV,8408
F84021,OST,2,50OV,1738
F84021,PAD,31,TOTAL,10248
F84021,PC,16,TOTAL,10248
F84021,RA,26,16OV,8564
F84021,STIA,82,TOTAL,10248
F84022,AF,45,TOTAL,6905
F84022,AST,294,TOTAL,6905
F84022,CAN,87,TOTAL,6905
F84022,CHD,102,TOTAL,6905
F84022,CKD,118,18OV,5812
F84022,COPD,87,TOTAL,6905
F84022,CVDPP,34,30_74,3799
F84022,DEM,10,TOTAL,6905
F84022,DEP,288,18OV,5812
F84022,DM,330,17OV,5862
F84022,EP,27,18OV,5812
F84022,HF,36,TOTAL,6905
F84022,HYP,667,TOTAL,6905
F84022,LD,23,TOTAL,6905
F84022,MH,58,TOTAL,6905
F84022,OB,532,18OV,5812
F84022,OST,2,50OV,1303
F84022,PAD,9,TOTAL,6905
F84022,PC,5,TOTAL,6905
F84022,RA,15,16OV,5910
F84022,STIA,48,TOTAL,6905
F84025,AF,30,TOTAL,5044
F84025,AST,170,TOTAL,5044
F84025,CAN,42,TOTAL,5044
F84025,CHD,113,TOTAL,5044
F84025,CKD,152,18OV,3604
F84025,COPD,61,TOTAL,5044
F84025,CVDPP,16,30_74,2435
F84025,DEM,13,TOTAL,5044
F84025,DEP,381,18OV,3604
F84025,DM,415,17OV,3658
F84025,EP,22,18OV,3604
F84025,HF,42,TOTAL,5044
F84025,HYP,440,TOTAL,5044
F84025,LD,27,TOTAL,5044
F84025,MH,49,TOTAL,5044
F84025,OB,423,18OV,3604
F84025,OST,2,50OV,858
F84025,PAD,14,TOTAL,5044
F84025,PC,3,TOTAL,5044
F84025,RA,17,16OV,3714
F84025,STIA,43,TOTAL,5044
F84030,AF,26,TOTAL,3069
F84030,AST,147,TOTAL,3069
F84030,CAN,40,TOTAL,3069
F84030,CHD,72,TOTAL,3069
F84030,CKD,112,18OV,2591
F84030,COPD,35,TOTAL,3069
F84030,CVDPP,23,30_74,1742
F84030,DEM,13,TOTAL,3069
F84030,DEP,134,18OV,2591
F84030,DM,171,17OV,2623
F84030,EP,16,18OV,2591
F84030,HF,18,TOTAL,3069
F84030,HYP,307,TOTAL,3069
F84030,LD,5,TOTAL,3069
F84030,MH,36,TOTAL,3069
F84030,OB,208,18OV,2591
F84030,OST,6,50OV,683
F84030,PAD,7,TOTAL,3069
F84030,PC,8,TOTAL,3069
F84030,RA,10,16OV,2645
F84030,STIA,34,TOTAL,3069
F84031,AF,97,TOTAL,11535
F84031,AST,676,TOTAL,11535
F84031,CAN,163,TOTAL,11535
F84031,CHD,255,TOTAL,11535
F84031,CKD,383,18OV,8840
F84031,COPD,248,TOTAL,11535
F84031,CVDPP,53,30_74,5653
F84031,DEM,97,TOTAL,11535
F84031,DEP,561,18OV,8840
F84031,DM,860,17OV,8974
F84031,EP,53,18OV,8840
F84031,HF,70,TOTAL,11535
F84031,HYP,1210,TOTAL,11535
F84031,LD,49,TOTAL,11535
F84031,MH,185,TOTAL,11535
F84031,OB,757,18OV,8840
F84031,OST,2,50OV,2369
F84031,PAD,62,TOTAL,11535
F84031,PC,78,TOTAL,11535
F84031,RA,39,16OV,9104
F84031,STIA,151,TOTAL,11535
F84033,AF,70,TOTAL,12450
F84033,AST,565,TOTAL,12450
F84033,CAN,185,TOTAL,12450
F84033,CHD,192,TOTAL,12450
F84033,CKD,239,18OV,10121
F84033,COPD,126,TOTAL,12450
F84033,CVDPP,59,30_74,7346
F84033,DEM,40,TOTAL,12450
F84033,DEP,1343,18OV,10121
F84033,DM,597,17OV,10237
F84033,EP,49,18OV,10121
F84033,HF,107,TOTAL,12450
F84033,HYP,1208,TOTAL,12450
F84033,LD,50,TOTAL,12450
F84033,MH,145,TOTAL,12450
F84033,OB,1026,18OV,10121
F84033,OST,8,50OV,2413
F84033,PAD,50,TOTAL,12450
F84033,PC,34,TOTAL,12450
F84033,RA,56,16OV,10361
F84033,STIA,109,TOTAL,12450
F84034,AF,115,TOTAL,12956
F84034,AST,748,TOTAL,12956
F84034,CAN,200,TOTAL,12956
F84034,CHD,267,TOTAL,12956
F84034,CKD,309,18OV,9842
F84034,COPD,321,TOTAL,12956
F84034,CVDPP,59,30_74,7046
F84034,DEM,48,TOTAL,12956
F84034,DEP,1059,18OV,9842
F84034,DM,679,17OV,9988
F84034,EP,58,18OV,9842
F84034,HF,61,TOTAL,12956
F84034,HYP,1155,TOTAL,12956
F84034,LD,74,TOTAL,12956
F84034,MH,165,TOTAL,12956
F84034,OB,942,18OV,9842
F84034,OST,7,50OV,2818
F84034,PAD,56,TOTAL,12956
F84034,PC,25,TOTAL,12956
F84034,RA,69,16OV,10152
F84034,STIA,134,TOTAL,12956
F84035,AF,25,TOTAL,4056
F84035,AST,200,TOTAL,4056
F84035,CAN,60,TOTAL,4056
F84035,CHD,55,TOTAL,4056
F84035,CKD,52,18OV,3431
F84035,COPD,57,TOTAL,4056
F84035,CVDPP,21,30_74,2424
F84035,DEM,8,TOTAL,4056
F84035,DEP,283,18OV,3431
F84035,DM,210,17OV,3456
F84035,EP,9,18OV,3431
F84035,HF,18,TOTAL,4056
F84035,HYP,439,TOTAL,4056
F84035,LD,17,TOTAL,4056
F84035,MH,39,TOTAL,4056
F84035,OB,331,18OV,3431
F84035,OST,3,50OV,910
F84035,PAD,11,TOTAL,4056
F84035,PC,10,TOTAL,4056
F84035,RA,18,16OV,3495
F84035,STIA,40,TOTAL,4056
F84036,AF,45,TOTAL,6525
F84036,AST,336,TOTAL,6525
F84036,CAN,103,TOTAL,6525
F84036,CHD,106,TOTAL,6525
F84036,CKD,92,18OV,5347
F84036,COPD,83,TOTAL,6525
F84036,CVDPP,42,30_74,3932
F84036,DEM,17,TOTAL,6525
F84036,DEP,350,18OV,5347
F84036,DM,361,17OV,5408
F84036,EP,27,18OV,5347
F84036,HF,67,TOTAL,6525
F84036,HYP,677,TOTAL,6525
F84036,LD,27,TOTAL,6525
F84036,MH,151,TOTAL,6525
F84036,OB,532,18OV,5347
F84036,OST,4,50OV,1533
F84036,PAD,19,TOTAL,6525
F84036,PC,26,TOTAL,6525
F84036,RA,23,16OV,5464
F84036,STIA,62,TOTAL,6525
F84038,AF,29,TOTAL,3720
F84038,AST,200,TOTAL,3720
F84038,CAN,44,TOTAL,3720
F84038,CHD,96,TOTAL,3720
F84038,CKD,55,18OV,3050
F84038,COPD,74,TOTAL,3720
F84038,CVDPP,16,30_74,2249
F84038,DEM,17,TOTAL,3720
F84038,DEP,280,18OV,3050
F84038,DM,229,17OV,3083
F84038,EP,22,18OV,3050
F84038,HF,30,TOTAL,3720
F84038,HYP,473,TOTAL,3720
F84038,LD,11,TOTAL,3720
F84038,MH,94,TOTAL,3720
F84038,OB,457,18OV,3050
F84038,OST,0,50OV,937
F84038,PAD,13,TOTAL,3720
F84038,PC,15,TOTAL,3720
F84038,RA,12,16OV,3115
F84038,STIA,44,TOTAL,3720
F84039,AF,15,TOTAL,10648
F84039,AST,364,TOTAL,10648
F84039,CAN,42,TOTAL,10648
F84039,CHD,128,TOTAL,10648
F84039,CKD,153,18OV,8324
F84039,COPD,65,TOTAL,10648
F84039,CVDPP,52,30_74,4782
F84039,DEM,18,TOTAL,10648
F84039,DEP,394,18OV,8324
F84039,DM,817,17OV,8412
F84039,EP,27,18OV,8324
F84039,HF,31,TOTAL,10648
F84039,HYP,913,TOTAL,10648
F84039,LD,45,TOTAL,10648
F84039,MH,134,TOTAL,10648
F84039,OB,611,18OV,8324
F84039,OST,2,50OV,1318
F84039,PAD,22,TOTAL,10648
F84039,PC,8,TOTAL,10648
F84039,RA,24,16OV,8505
F84039,STIA,53,TOTAL,10648
F84041,AF,60,TOTAL,7624
F84041,AST,344,TOTAL,7624
F84041,CAN,104,TOTAL,7624
F84041,CHD,131,TOTAL,7624
F84041,CKD,166,18OV,6512
F84041,COPD,75,TOTAL,7624
F84041,CVDPP,40,30_74,4660
F84041,DEM,15,TOTAL,7624
F84041,DEP,401,18OV,6512
F84041,DM,427,17OV,6568
F84041,EP,33,18OV,6512
F84041,HF,57,TOTAL,7624
F84041,HYP,886,TOTAL,7624
F84041,LD,20,TOTAL,7624
F84041,MH,100,TOTAL,7624
F84041,OB,709,18OV,6512
F84041,OST,2,50OV,1936
F84041,PAD,20,TOTAL,7624
F84041,PC,35,TOTAL,7624
F84041,RA,25,16OV,6633
F84041,STIA,66,TOTAL,7624
F84043,AF,49,TOTAL,4535
F84043,AST,233,TOTAL,4535
F84043,CAN,95,TOTAL,4535
F84043,CHD,111,TOTAL,4535
F84043,CKD,85,18OV,3396
F84043,COPD,77,TOTAL,4535
F84043,CVDPP,43,30_74,2351
F84043,DEM,19,TOTAL,4535
F84043,DEP,427,18OV,3396
F84043,DM,340,17OV,3462
F84043,EP,25,18OV,3396
F84043,HF,45,TOTAL,4535
F84043,HYP,699,TOTAL,4535
F84043,LD,30,TOTAL,4535
F84043,MH,77,TOTAL,4535
F84043,OB,520,18OV,3396
F84043,OST,4,50OV,1277
F84043,PAD,18,TOTAL,4535
F84043,PC,19,TOTAL,4535
F84043,RA,32,16OV,3535
F84043,STIA,67,TOTAL,4535
F84044,AF,25,TOTAL,6183
F84044,AST,301,TOTAL,6183
F84044,CAN,70,TOTAL,6183
F84044,CHD,93,TOTAL,6183
F84044,CKD,106,18OV,4849
F84044,COPD,73,TOTAL,6183
F84044,CVDPP,19,30_74,3140
F84044,DEM,18,TOTAL,6183
F84044,DEP,387,18OV,4849
F84044,DM,346,17OV,4911
F84044,EP,18,18OV,4849
F84044,HF,23,TOTAL,6183
F84044,HYP,496,TOTAL,6183
F84044,LD,11,TOTAL,6183
F84044,MH,65,TOTAL,6183
F84044,OB,385,18OV,4849
F84044,OST,3,50OV,941
F84044,PAD,23,TOTAL,6183
F84044,PC,10,TOTAL,6183
F84044,RA,23,16OV,4975
F84044,STIA,29,TOTAL,6183
F84046,AF,5,TOTAL,3394
F84046,AST,134,TOTAL,3394
F84046,CAN,24,TOTAL,3394
F84046,CHD,80,TOTAL,3394
F84046,CKD,57,18OV,2585
F84046,COPD,40,TOTAL,3394
F84046,CVDPP,15,30_74,1524
F84046,DEM,6,TOTAL,3394
F84046,DEP,98,18OV,2585
F84046,DM,283,17OV,2626
F84046,EP,9,18OV,2585
F84046,HF,11,TOTAL,3394
F84046,HYP,299,TOTAL,3394
F84046,LD,13,TOTAL,3394
F84046,MH,35,TOTAL,3394
F84046,OB,205,18OV,2585
F84046,OST,2,50OV,455
F84046,PAD,13,TOTAL,3394
F84046,PC,5,TOTAL,3394
F84046,RA,10,16OV,2674
F84046,STIA,18,TOTAL,3394
F84047,AF,85,TOTAL,10711
F84047,AST,483,TOTAL,10711
F84047,CAN,142,TOTAL,10711
F84047,CHD,196,TOTAL,10711
F84047,CKD,237,18OV,7769
F84047,COPD,199,TOTAL,10711
F84047,CVDPP,78,30_74,5467
F84047,DEM,23,TOTAL,10711
F84047,DEP,622,18OV,7769
F84047,DM,601,17OV,7930
F84047,EP,50,18OV,7769
F84047,HF,50,TOTAL,10711
F84047,HYP,1260,TOTAL,10711
F84047,LD,57,TOTAL,10711
F84047,MH,138,TOTAL,10711
F84047,OB,1061,18OV,7769
F84047,OST,2,50OV,2282
F84047,PAD,34,TOTAL,10711
F84047,PC,14,TOTAL,10711
F84047,RA,59,16OV,8088
F84047,STIA,102,TOTAL,10711
F84050,AF,46,TOTAL,9563
F84050,AST,435,TOTAL,9563
F84050,CAN,65,TOTAL,9563
F84050,CHD,139,TOTAL,9563
F84050,CKD,135,18OV,6756
F84050,COPD,58,TOTAL,9563
F84050,CVDPP,32,30_74,4788
F84050,DEM,13,TOTAL,9563
F84050,DEP,238,18OV,6756
F84050,DM,749,17OV,6894
F84050,EP,26,18OV,6756
F84050,HF,44,TOTAL,9563
F84050,HYP,876,TOTAL,9563
F84050,LD,17,TOTAL,9563
F84050,MH,61,TOTAL,9563
F84050,OB,618,18OV,6756
F84050,OST,2,50OV,1590
F84050,PAD,8,TOTAL,9563
F84050,PC,4,TOTAL,9563
F84050,RA,44,16OV,7050
F84050,STIA,48,TOTAL,9563
F84051,AF,12,TOTAL,4111
F84051,AST,149,TOTAL,4111
F84051,CAN,24,TOTAL,4111
F84051,CHD,74,TOTAL,4111
F84051,CKD,74,18OV,3473
F84051,COPD,45,TOTAL,4111
F84051,CVDPP,18,30_74,2270
F84051,DEM,7,TOTAL,4111
F84051,DEP,207,18OV,3473
F84051,DM,295,17OV,3506
F84051,EP,11,18OV,3473
F84051,HF,20,TOTAL,4111
F84051,HYP,355,TOTAL,4111
F84051,LD,17,TOTAL,4111
F84051,MH,52,TOTAL,4111
F84051,OB,270,18OV,3473
F84051,OST,1,50OV,674
F84051,PAD,5,TOTAL,4111
F84051,PC,2,TOTAL,4111
F84051,RA,18,16OV,3537
F84051,STIA,29,TOTAL,4111
F84052,AF,82,TOTAL,9869
F84052,AST,490,TOTAL,9869
F84052,CAN,112,TOTAL,9869
F84052,CHD,190,TOTAL,9869
F84052,CKD,132,18OV,7654
F84052,COPD,168,TOTAL,9869
F84052,CVDPP,95,30_74,5412
F84052,DEM,75,TOTAL,9869
F84052,DEP,451,18OV,7654
F84052,DM,550,17OV,7734
F84052,EP,40,18OV,7654
F84052,HF,77,TOTAL,9869
F84052,HYP,1099,TOTAL,9869
F84052,LD,29,TOTAL,9869
F84052,MH,135,TOTAL,9869
F84052,OB,777,18OV,7654
F84052,OST,3,50OV,2393
F84052,PAD,35,TOTAL,9869
F84052,PC,12,TOTAL,9869
F84052,RA,46,16OV,7840
F84052,STIA,95,TOTAL,9869
F84053,AF,43,TOTAL,7784
F84053,AST,277,TOTAL,7784
F84053,CAN,95,TOTAL,7784
F84053,CHD,176,TOTAL,7784
F84053,CKD,120,18OV,6048
F84053,COPD,61,TOTAL,7784
F84053,CVDPP,36,30_74,4300
F84053,DEM,21,TOTAL,7784
F84053,DEP,244,18OV,6048
F84053,DM,560,17OV,6146
F84053,EP,26,18OV,6048
F84053,HF,57,TOTAL,7784
F84053,HYP,914,TOTAL,7784
F84053,LD,17,TOTAL,7784
F84053,MH,106,TOTAL,7784
F84053,OB,729,18OV,6048
F84053,OST,1,50OV,1795
F84053,PAD,26,TOTAL,7784
F84053,PC,14,TOTAL,7784
F84053,RA,30,16OV,6236
F84053,STIA,61,TOTAL,7784
F84054,AF,74,TOTAL,11131
F84054,AST,793,TOTAL,11131
F84054,CAN,165,TOTAL,11131
F84054,CHD,186,TOTAL,11131
F84054,CKD,192,18OV,8694
F84054,COPD,196,TOTAL,11131
F84054,CVDPP,72,30_74,5854
F84054,DEM,38,TOTAL,11131
F84054,DEP,838,18OV,8694
F84054,DM,633,17OV,8786
F84054,EP,49,18OV,8694
F84054,HF,42,TOTAL,11131
F84054,HYP,949,TOTAL,11131
F84054,LD,59,TOTAL,11131
F84054,MH,153,TOTAL,11131
F84054,OB,789,18OV,8694
F84054,OST,8,50OV,1990
F84054,PAD,42,TOTAL,11131
F84054,PC,17,TOTAL,11131
F84054,RA,43,16OV,8897
F84054,STIA,73,TOTAL,11131
F84055,AF,22,TOTAL,3738
F84055,AST,124,TOTAL,3738
F84055,CAN,41,TOTAL,3738
F84055,CHD,46,TOTAL,3738
F84055,CKD,59,18OV,3257
F84055,COPD,37,TOTAL,3738
F84055,CVDPP,7,30_74,2168
F84055,DEM,5,TOTAL,3738
F84055,DEP,113,18OV,3257
F84055,DM,144,17OV,3280
F84055,EP,15,18OV,3257
F84055,HF,12,TOTAL,3738
